GaiaDR3_ID,cluster,subgroup,fiducial_age_Myr,Prot,BPRP_0,G_0,e_BPRP_0,dr3_parallax_zpt_corrected,dr3_ruwe,mem_prob_hdbscan,cmd_exclude,dered_exclude,phot_exclude,phot_bp_rp_excess_factor,astrometric_excess_noise_sig,phot_bp_rp_excess_factor_t,astrometric_excess_noise_sig_t,noise_sig_detected,spec_coverage,e_Prot_true,e_Prot_imputed,mem_prob_source
604911685120318592,M67,M67,3870.0,117.0,1.902492452913556,17.735966569609673,0.0332845022506192,1.2360487146687356,1.0120376,0.57,0,0,0,1.2958679,0.91369915,0.2591806790960064,0.6490380764007568,1,gsp_only,,1.17,0.57
6049117877688943744,ScoCen,ROph_L1688,3.7,3.93035,4.908312864031808,17.051186379469968,0.1018903848185116,7.37331422352141,0.9818949,,0,0,0,1.7333711,7.4795885,0.550068147396437,2.137661933898926,1,none,,0.0610268531487803,1.0
6049147701941768064,ScoCen,ROph_L1688,3.7,6.1461,4.417190884191971,17.85865156810524,0.2922951361517797,7.100621224403899,1.0458615,,0,0,0,1.8417597,10.925626,0.6107214633616806,2.478689432144165,1,none,,0.1299982185467834,1.0
6043191956700760320,ScoCen,SSco,10.25,0.8343,3.081299966197972,14.904738168596126,0.0184429472196772,6.527284196834393,1.1814936,,0,0,0,1.5264019,5.2618837,0.4229132516660941,1.8344810009002688,1,both,0.0053999596093958,0.0044363361164785,0.938
6045208426663556736,ScoCen,Antares,12.65,0.8277,3.037638177488906,15.400176141982438,0.0736343791365108,6.481129652779978,0.99192977,,0,0,0,1.5245926,1.6076142,0.4217272517631502,0.9584356546401978,1,rv_only,,0.0043771387800612,0.999
6046055943965657856,ScoCen,RSco,13.7,1.9649,0.1636997653863739,7.738662542542007,0.0208885500835462,7.597934857270559,0.77719903,,0,0,0,1.1643592,10.951127,0.1521709030089523,2.480825662612915,1,both,,0.0188910475691104,0.905
6048533521623971584,ScoCen,ROph_L1688,3.7,1.848,0.6561878265814132,9.10944535133834,0.0210266031338108,7.653801356846783,0.9985448,,0,0,0,1.1941954,9.784219,0.1774726445870609,2.3780837059021,1,both,,0.0170294141214279,0.48
6048555786734917376,ScoCen,SSco,10.25,1.7339,2.9114208234747987,15.1779077508998,0.0557657570913048,6.131143075776963,0.9449523,,0,0,0,1.5514743,0.0,0.4392056613014855,0.0,0,gsp_only,0.0198679545382359,0.0152892179776849,1.0
6048611483871441408,ScoCen,RSco,13.7,1.08295,3.700298521314006,15.97144308769189,0.0362788097848882,7.297245688420486,1.2212085,,0,0,0,1.6078612,10.752465,0.4749048245116286,2.4640629291534424,1,none,,0.006896625717258,0.7
6048644469217166848,ScoCen,SSco,10.25,1.4825,1.6685903040327466,11.600872018115828,0.0673476042084521,6.391187746450799,1.8860874,,0,0,0,1.354276,47.61002,0.3032669512511184,3.8838295936584473,1,both,0.0148648384413862,0.0117306057512636,0.999
6048703877204665600,ScoCen,USco_fg,18.75,1.434,2.8112128506993748,14.717787855210188,0.0166267557145311,8.69115079478864,1.1195577,,0,0,0,1.466484,2.378273,0.3828676653692973,1.2173646688461304,1,both,0.0140978428800898,0.0110888685317297,0.904
604897803785089024,M67,M67,3870.0,99.9,1.7791393558308273,20.024030249032744,0.1512575909391184,2.309378970247052,1.0670843,0.058,0,0,0,1.5700213,1.9808707,0.4510891681255193,1.0922154188156128,1,none,,0.999,0.058
604898555404553344,M67,M67,3870.0,11.9,1.785894733365474,17.447122712652202,0.0198129623911907,1.0792972765515552,1.0069401,0.439,0,0,0,1.2998639,0.0,0.2622595932334229,0.0,0,gsp_only,,0.3974478303201106,0.439
6049061214183490560,ScoCen,ROph_L1688,3.7,0.71195,1.908834688183429,11.824669222703935,0.0267853524641293,7.321234668682247,1.3035824,,0,0,0,1.3472531,25.546007,0.2980677670719285,3.278879404067993,1,both,0.0040874934562972,0.0033926032575636,1.0
6049065307289238528,ScoCen,ROph_L1688,3.7,2.60555,3.108303053911231,14.7062281538401,0.0231875101752998,7.424152201226287,1.0634363,,0,0,0,1.5107704,2.6171088,0.4126197459390607,1.285675048828125,1,both,,0.0304475438632916,1.0
604909383016937088,M67,M67,3870.0,84.8,1.9402233583062587,20.074117625190407,0.175747955299986,1.023420009009984,0.9955334,0.139,0,0,0,1.4403336,0.5751047,0.364874756765322,0.4543217420578003,1,none,,0.848,0.139
6049107535407613184,ScoCen,ROph_L1688,3.7,1.8131,4.277457551795552,17.0411660105731,0.1055209059785783,7.109361507670594,1.0249603,,0,0,0,1.7045975,5.6270943,0.5333289967305225,1.89116644859314,1,gsp_only,0.0214863299343593,0.0164890092377689,1.0
6049117499731769856,ScoCen,ROph_L1688,3.7,2.62205,4.120375456843888,16.18710381367997,0.4335514162861634,6.732513204813857,1.1239794,,0,0,0,1.8331274,16.308945,0.6060234587602843,2.8512234687805176,1,none,0.0446618073520018,0.0307743816206815,0.469
6049122310095142656,ScoCen,ROph_L1688,3.7,3.2409,3.5528839747894145,14.735246969755082,0.0283573278082683,7.457659885775964,1.0812769,,0,0,0,1.5703912,14.11342,0.4513247463707947,2.715583086013794,1,gsp_only,,0.0440392432809151,1.0
604920412493792384,M67,M67,3870.0,33.1,2.2847235683507066,19.94978739716394,0.1589471065421537,1.4111462022058,1.0691098,0.104,0,0,0,1.4980711,0.5766991,0.4041783302216787,0.4553334712982178,1,none,,0.331,0.104
604923092553224320,M67,M67,3870.0,45.4,2.2963420291330805,18.92207036243584,0.0681979572049331,1.3914814863673597,1.0420398,0.321,0,0,0,1.3147265,0.63954777,0.2736286378344654,0.4944204688072204,1,gsp_only,,0.454,0.321
604930235082768768,M67,M67,3870.0,23.616,1.5796261876786233,16.93109026750226,0.0174450869441144,1.1113287229445972,1.0156999,0.53,0,0,0,1.2704018,0.109054,0.2393332562842413,0.103507399559021,1,gsp_only,,0.23616,0.53
6049573693983301248,ScoCen,Antares,12.65,2.312,2.178561180282188,12.914462150708587,0.0581404524838589,6.939050023147194,10.342846,,0,0,0,1.4147159,1031.6147,0.3469287237375995,6.939849376678467,1,both,,0.0248741938889432,0.945
604964148145244800,M67,M67,3870.0,46.0,2.3972414889992044,19.31622404678056,0.06954607846698,1.838702283795541,1.0325949,0.12,0,0,0,1.3900282,1.0573837,0.3293240622574764,0.7214351296424866,1,none,,0.46,0.12
604969615638992896,M67,M67,3870.0,41.8,2.2403474452708507,19.204626178979908,0.131477678492533,1.2385446890082563,0.963905,0.907,0,0,0,1.374098,0.0,0.3177974745972989,0.0,0,none,,0.418,0.907
6242196070900653952,ScoCen,SSco,10.25,0.425,0.4723678844805954,8.618033942506512,0.0196248512732132,6.539537224701008,0.95140105,,0,0,0,1.1911764,9.745554,0.174941402401303,2.3744921684265137,1,both,0.0019352311746478,0.0014176108753363,0.994
6242363231033352448,ScoCen,BSco,7.85,1.35285,3.2875203859851263,15.798411787511537,0.0217969072406401,6.522062594344118,1.0817593,,0,0,0,1.5506479,5.48694,0.4386728144476058,1.8697909116744995,1,gsp_only,0.0125618128479668,0.010048370763084,0.959
6242595262340274688,ScoCen,BSco,7.85,2.6276,3.092302456811852,15.427396336136928,0.0192150220596463,6.442417963873997,1.0179197,,0,0,0,1.5212921,0.78874546,0.4195600332464232,0.5815145373344421,1,rv_only,0.0430971275166537,0.0308846383935194,0.999
6242674324098732416,ScoCen,SSco,10.25,4.651,1.801212722834235,12.134891307787438,0.0176231809735727,6.23973692717428,2.9529846,,0,0,0,1.3402134,109.65863,0.292828868450477,4.70644998550415,1,rv_only,0.1312383394739336,0.0811311960838188,0.786
6242691022931296512,ScoCen,DSco,10.15,1.24375,3.2551254665223053,15.345683035801692,0.0296977372049478,7.1228951099943325,1.1381,,0,0,0,1.5442332,5.3145533,0.4345274783673293,1.842857003211975,1,both,0.010800909514287,0.0087162876625102,1.0
6242873885459459968,ScoCen,DSco,10.15,2.2585,2.610641671586204,13.89962826726759,0.0252113740803712,7.143062032576009,1.1838797,,0,0,0,1.4569383,57.53943,0.3763371562084633,4.069700717926025,1,rv_only,0.031112359862041,0.0239084437829651,1.0
6245582772869338368,ScoCen,BSco,7.85,5.2912,1.308884390750302,10.778398515501182,0.0215254839590791,6.269246428589864,1.6479522,,0,0,0,1.2825305,67.446106,0.2488351154698756,4.226046562194824,1,rv_only,,0.100906591372411,0.993
6245653038535268864,ScoCen,NSco,6.0,2.403,2.790240556624134,15.130497207691144,0.0759783231792866,7.251498788764003,1.0915371,,0,0,0,1.4767033,2.132552,0.3898120938428225,1.1418479681015017,1,gsp_only,,0.0265525923467119,1.0
6245669050173379328,ScoCen,DSco,10.15,2.0291,2.7503633349012366,14.255594632535292,0.0276542856402718,7.236254777569305,1.1524543,,0,0,0,1.4718629,3.231288,0.3865288856559557,1.4425064325332642,1,both,0.0265635883066771,0.019946791899515,1.0
6246670567831565824,ScoCen,SSco,10.25,1.6401,3.562770761288698,16.807045292873568,0.0505770990936002,6.087199551962233,1.0200073,,0,0,0,1.5998253,2.241574,0.4698944126714329,1.176059007644653,1,none,,0.013916552868595,0.103
6247575465899922432,ScoCen,DSco,10.15,1.422,2.8861713367420085,14.736683566560398,0.0257752581381605,7.591435244804627,1.1166756,,0,0,0,1.5188059,3.9398348,0.4179244086471542,1.5973318815231323,1,rv_only,0.0137603523250873,0.0109323713999836,0.918
6248792208654128640,ScoCen,NSco,6.0,0.42,2.757024055864585,18.785999555634763,0.3467272410686697,6.942071766855912,1.0441972,,0,0,0,1.9789718,4.2188087,0.6825774365803802,1.6522691249847412,1,none,,0.0013895169528766,0.992
63513568352960512,Hyades,Hyades,775.0,25.531,1.5231123,11.079583,0.0141796860052789,16.70891055842599,1.1096276,,0,0,0,1.2691185,16.574936,0.2383226023671503,2.86647367477417,1,both,,0.25531,0.99
63534596512803200,Pleiades,Pleiades,97.0,1.028,2.987856804747895,15.70728375943363,0.0797590823989081,,,,0,0,0,1.9257714,6325.5156,0.6553265917020904,7.683092498779325,1,none,,0.0063151715730612,0.5
63824901943723392,Pleiades,Pleiades,97.0,0.88575,3.2412311975634864,17.42609984522419,0.0500233566296183,7.4085232377642996,0.971319,0.664,0,0,0,1.5473549,0.0,0.436546980697874,0.0,0,gsp_only,,0.004908876406041,0.664
63826070174824192,Pleiades,Pleiades,97.0,0.812667,2.898340768600792,16.1968163046635,0.0375437927562946,7.572420413838251,1.1198117,1.0,0,0,0,1.4928734,2.221923,0.4007027395126918,1.169978380203247,1,gsp_only,0.0051166643289288,0.0042435196095235,1.0
64250477365329536,Pleiades,Pleiades,97.0,1.726,2.052409048525856,14.12411810892712,0.0167943635454935,7.528909098947412,1.1006235,1.0,0,0,0,1.3559208,0.17849487,0.3044807745569036,0.1642380952835083,1,both,0.008768672869784,0.0151715794083318,1.0
64272128296706432,Pleiades,Pleiades,97.0,7.262,1.1878864334358854,12.00054832731456,0.0158340348207808,7.429231067593029,1.117163,1.0,0,0,0,1.2362056,7.854144,0.2120466703266453,2.1808855533599854,1,both,0.1439421760537117,0.1723814510258435,1.0
64768763955442944,Pleiades,Pleiades,97.0,1.2094,2.7464147613935803,16.021337271524295,0.0318142001225426,7.380460692098611,1.0771861,1.0,0,0,0,1.473536,0.0,0.3876649644014264,0.0,0,gsp_only,0.0046040534363659,0.0083130202337036,1.0
64888129687348736,Pleiades,Pleiades,97.0,1.7668,1.3674968153324365,11.807514519606036,0.0355737355307548,7.517449427480883,20.47516,0.193,0,0,0,1.2771311,7095.6396,0.244616219102371,7.683092498779325,1,both,,0.0157831161456289,0.193
64933621980897536,Pleiades,Pleiades,97.0,0.2671,3.134627338752493,16.068681980812872,0.0216650657289261,8.566668059416731,1.1162689,,0,0,0,1.5158389,2.6358323,0.4159689896614635,1.2908380031585691,1,gsp_only,,0.0006462137791535,1.0
64962892180951936,Hyades,Hyades,775.0,11.787,2.3922596,13.486581,0.0145803486386447,15.12241538126035,1.2192278,,0,0,0,1.4062479,2.8728607,0.3409250610905228,1.3539934158325195,1,rv_only,2.2389284959381883,0.3910853194872598,0.921
64971933089093760,Pleiades,Pleiades,97.0,3.932933,1.6117134368937462,13.161892058859966,0.0213841847604536,7.432119334356815,1.0232012,1.0,0,0,0,1.2904023,0.0,0.2549540249547328,0.0,0,both,0.0662524050641666,0.061094704598697,1.0
64979732749686016,Pleiades,Pleiades,97.0,5.925733,0.9768972038193244,11.219178870250476,0.017793533392408,7.424093543828836,0.9098149,1.0,0,0,0,1.2108651,19.548677,0.1913350958273604,3.022796630859375,1,both,0.154443184945572,0.1222125913663439,1.0
65000417312240896,Pleiades,Pleiades,97.0,0.299,2.3707488463519444,15.654569767728049,0.032170811593744,7.344522854079413,1.0621207,1.0,0,0,0,1.6737974,18.938597,0.5150949187449841,2.992657423019409,1,none,,0.0007820783217256,1.0
65005846150835200,Pleiades,Pleiades,97.0,0.4291,3.0576527312414825,16.201204414647773,0.0578489573603294,7.255007984556041,1.2707179,0.826,0,0,0,1.5189049,6.600344,0.417989630734861,2.028193473815918,1,gsp_only,,0.0014408191480122,0.826
65011412428446592,Pleiades,Pleiades,97.0,0.8446,2.361179927193474,14.105279952919252,0.0245293052360758,7.379334106510834,1.6133932,1.0,0,0,0,1.4073578,11.570013,0.3417140542077437,2.5313141345977783,1,both,0.0072319201599456,0.0045293682535783,1.0
65026839950559744,Pleiades,Pleiades,97.0,2.104,1.867773111081714,13.829060815601627,0.0192139976427436,7.4593872572637565,1.1278907,1.0,0,0,0,1.3230437,1.0512689,0.2799349186256784,0.7184585928916931,1,rv_only,0.335534500472211,0.021207992297474,1.0
65129506848731136,Pleiades,Pleiades,97.0,0.338,1.3423720698577015,12.16143693224631,0.0170468975411106,8.324368468736074,0.995228,0.326,0,0,0,1.2545638,3.4869099,0.2267879491746406,1.501164197921753,1,both,0.0006186229924108,0.0009622982740337,0.326
65131121756446592,Pleiades,Pleiades,97.0,7.1503,1.827157087355264,13.442762912162962,0.0212473820192945,7.53050084109967,1.8494896,0.834,0,0,0,1.4685051,15.530167,0.3842449746257259,2.8051869869232178,1,gsp_only,,0.167920631717578,0.834
65196370900147968,Pleiades,Pleiades,97.0,2.3386,0.9318866625651012,10.3801596817527,0.0439803197569024,7.260555781576337,1.1517957,0.887,0,0,0,1.2227428,9.507605,0.201096528736648,2.3520991802215576,1,both,0.0156598951513852,0.0253601656483315,0.887
65226401312036864,Pleiades,Pleiades,97.0,4.8107,1.8251758079107072,13.494134131577598,0.0532475156878532,7.436206300074635,7.650714,1.0,0,0,0,1.4075723,614.91534,0.3418664256742582,6.423109531402588,1,both,,0.0858987958544968,1.0
65244749411766528,Pleiades,Pleiades,97.0,9.0756,1.7586324522815586,13.558804768886562,0.0304192728605795,7.372901682577037,1.1517475,0.814,0,0,0,1.3101745,0.927096,0.270160307871747,0.6560142040252686,1,both,0.3430248080045818,0.251333489485426,0.814
65276772687884544,Pleiades,Pleiades,97.0,0.383,2.964189811275922,15.77964434284916,0.0314962199876094,6.888198138718319,3.8334925,0.517,0,0,0,1.6129389,113.32163,0.4780579068693163,4.739015579223633,1,none,,0.001188837255071,0.517
65280071222749824,Pleiades,Pleiades,97.0,0.37425,2.8545633809927056,16.380798697344417,0.0336138850851452,6.781833502552408,1.1101922,0.455,0,0,0,1.4884884,0.87683237,0.3977611323775014,0.6295854449272156,1,gsp_only,,0.0011432623032967,0.455
658033215026842368,Praesepe,Praesepe,718.0,15.46325,1.982725694014844,14.602187798008988,0.0146345856938343,5.215812498034019,0.9934168,,0,0,0,1.33756,0.0,0.2908471016883869,0.0,0,rv_only,,0.1546325,1.0
658276035297795328,Praesepe,Praesepe,718.0,5.9188,2.2277358878937115,14.87368440084295,0.0150684079385188,5.266898178062939,1.8918608,,0,0,0,1.3882908,31.627378,0.3280733235043276,3.485151767730713,1,both,0.108401910334473,0.1219708418090551,1.0
658467315961281536,Praesepe,Praesepe,718.0,1.6925,3.0521170646806577,16.677899797416558,0.0250928123051692,7.219052235840533,1.680594,,0,0,0,1.579696,18.886515,0.4572324609560051,2.990041732788086,1,gsp_only,,0.0146768685598487,0.5
658600459948416256,Praesepe,Praesepe,718.0,0.8688,2.52778764983088,15.781872764446888,0.0161513880752571,5.466373773014728,1.1742499,0.424,0,0,0,1.4291669,14.042036,0.3570916962082125,2.710848569869995,1,gsp_only,0.0040661284855412,0.0047510431022746,0.424
65910602485240576,Pleiades,Pleiades,97.0,0.2775,3.19474443684285,16.628884458036342,0.0616660819873367,,,,0,0,0,2.0207944,20788.695,0.703490697289613,7.683092498779325,1,none,,0.000689342439892,0.5
659668841652926592,Praesepe,Praesepe,718.0,13.692667,2.936575401578212,17.246820664274114,0.0290376884056174,5.3624416580651175,0.97076905,0.431,0,0,0,1.4828482,0.0,0.3939646758641144,0.0,0,gsp_only,,0.5039133704211154,0.431
659704266543218816,Praesepe,Praesepe,718.0,12.7555,1.5755135858436458,13.262529877071758,0.0143912292551767,5.462383921878924,4.0141006,0.193,0,0,0,1.2861212,134.14888,0.2516309053514652,4.906376838684082,1,both,,0.4469683067797926,0.193
659714024708794240,Praesepe,Praesepe,718.0,14.605333,1.861049014415029,14.233507529717816,0.0144882435030888,5.537132930964839,1.0557474,0.891,0,0,0,1.3176692,0.0,0.2758643827280134,0.0,0,both,,0.14605333,0.891
659741233329151744,Praesepe,Praesepe,718.0,0.32835,3.2318330808029128,18.299607644439465,0.0804469741096352,5.460338532543599,1.0267103,1.0,0,0,0,1.5087385,1.9082047,0.411273882968983,1.0675358772277832,1,gsp_only,,0.0009162889235571,1.0
659760788312669568,Praesepe,Praesepe,718.0,14.8159,1.866929514988588,14.061779218707011,0.0144914931127878,5.493132371111534,10.327391,0.294,0,0,0,1.4224095,751.22864,0.3523522888303649,6.623040199279785,1,both,,0.1481589999999999,0.294
660158674082552320,Praesepe,Praesepe,718.0,6.7635,2.2278418814870653,14.9690154404196,0.0151693704831538,5.610799077012768,1.1229802,0.611,0,0,0,1.3787376,0.65571797,0.3211682753021621,0.5042347311973572,1,both,0.2551024011246012,0.1528452918604048,0.611
660160976185029120,Praesepe,Praesepe,718.0,10.73,2.9326586060822297,16.807992237043294,0.0211799045415648,5.560012472723205,1.0121919,0.668,0,0,0,1.472765,0.17481895,0.3871415652600941,0.1611140519380569,1,gsp_only,,0.3336232968571538,0.668
660309646476713216,Praesepe,Praesepe,718.0,0.69325,3.332235720449645,18.65537167587112,0.0973029618912504,5.669878152623094,0.92208767,0.265,0,0,0,1.5272039,0.0,0.4234385585802209,0.0,0,gsp_only,,0.003243255326918,0.265
660939258619177984,Praesepe,Praesepe,718.0,12.7863,1.9565215803920497,13.72568388723808,0.0145008118410942,5.438354382830336,1.0945345,0.702,0,0,0,1.3341206,0.0,0.2882723716044165,0.0,0,both,0.7842776890744163,0.4487953068680797,0.702
661026012662301568,Praesepe,Praesepe,718.0,0.3521,3.1080414019125824,18.83785894941653,0.1128054708841088,5.488599650199301,1.0331728,0.743,0,0,0,1.552723,2.5662153,0.4400101960789889,1.2715048789978027,1,gsp_only,,0.0010311715321165,0.743
661195955927826944,Praesepe,Praesepe,718.0,0.5705,2.934326801883427,18.1391244617095,0.0551212876277387,5.285394134524958,0.9902884,0.73,0,0,0,1.6599476,1.9423987,0.5067860559330889,1.0792250633239746,1,gsp_only,,0.0023325491532729,0.73
661196406902775424,Praesepe,Praesepe,718.0,1.12,0.5211310508240667,9.234521589758325,0.0142282520745866,5.140609214019701,2.6835275,0.087,0,0,0,1.1819742,251.55762,0.1671860681463318,5.531639575958252,1,none,,0.007300411886515,0.087
661200663212002304,Praesepe,Praesepe,718.0,5.1621,3.274403484525471,18.169306593197568,0.074599018566888,5.394781991683916,0.9770483,0.914,0,0,0,1.5604256,0.0,0.4449586296564454,0.0,0,gsp_only,,0.0967775438190784,0.914
661216885306765824,Praesepe,Praesepe,718.0,1.34,2.949858423502289,16.65078115894263,0.0293599894802155,5.161556458317328,0.9850176,0.569,0,0,0,1.4956632,0.0,0.4025696978145126,0.0,0,gsp_only,,0.009887467203292,0.569
661222279785743616,Praesepe,Praesepe,718.0,7.94005,1.0315717964770157,11.92091442523091,0.0143519219805864,5.473243276555396,1.296237,0.863,0,0,0,1.2181181,26.98203,0.197307103469642,3.3315625190734863,1,both,0.2400737715028937,0.2004753699217581,0.863
661224581888230400,Praesepe,Praesepe,718.0,0.07,0.2903335059287124,7.997723090260906,0.0156229712626495,5.406802367236276,0.945574,0.963,0,0,0,1.2051116,20.562164,0.1865721956900897,3.070940017700196,1,gsp_only,,6.709633909575993e-05,0.963
661247602912908032,Praesepe,Praesepe,718.0,4.3376,3.003451600870413,17.655248718369872,0.036315474432892,5.497446677501863,1.0006183,0.959,0,0,0,1.489755,0.12553877,0.3986117000295524,0.1182618215680122,1,none,,0.0721014177906212,0.959
661265951013145344,Praesepe,Praesepe,718.0,11.27665,1.1635024767428956,12.351284568160157,0.0143087073687006,5.417183417755352,0.9601401,0.628,0,0,0,1.250736,2.9665112,0.2237321765633209,1.3778868913650513,1,both,,0.362875312757744,0.628
661277908202012672,Praesepe,Praesepe,718.0,1.3327,2.764012081272471,16.553973947031427,0.0225248541251304,5.354353125131795,1.0777205,0.955,0,0,0,1.4617935,0.41539443,0.379664135150622,0.3474082350730896,1,gsp_only,0.0123272464622751,0.0097965323626874,0.955
661310923612365312,Praesepe,Praesepe,718.0,10.4418,1.0305698129231529,11.828250292727285,0.0143407344291592,5.671983280785286,13.705291,0.59,0,0,0,1.2183387,4227.5327,0.1974882323906279,7.683092498779325,1,rv_only,,0.3186079892771504,0.59
661397308291492608,Praesepe,Praesepe,718.0,1.6377,3.2323929445455595,17.840620657255318,0.0565449723233294,5.248913248095551,1.0321712,0.674,0,0,0,1.5271358,1.302562,0.4233939869152796,0.8340224027633667,1,none,,0.0138821258727411,0.674
661401122222444288,Praesepe,Praesepe,718.0,6.7759,0.7489791192986144,10.574738998127376,0.0142584389058754,5.40154500178561,0.99535125,0.981,0,0,0,1.1941173,10.46971,0.1774072577683514,2.4397096633911133,1,both,0.1505193163070179,0.1533195597238845,0.981
661401431460014720,Praesepe,Praesepe,718.0,9.9669,2.702125158322963,15.693457862752586,0.015107877898645,5.681517180837404,1.0746666,0.695,0,0,0,1.4457588,0.67307013,0.3686343183869372,0.5146603584289551,1,rv_only,,0.2944859332997423,0.695
661460083533415040,Praesepe,Praesepe,718.0,16.556433,1.917960253166638,14.415724537163385,0.0142852048940285,5.409843496893676,1.0139058,0.849,0,0,0,1.3253067,0.0,0.2816438696241342,0.0,0,rv_only,,0.1655643299999999,0.849
661573603812920192,Praesepe,Praesepe,718.0,24.424,3.21350749143932,19.25166509478359,0.1496765208198646,5.723543416273467,1.0329449,0.589,0,0,0,1.6428429,3.9172988,0.4964282099131769,1.592759370803833,1,none,,0.24424,0.589
662510976131897216,Praesepe,Praesepe,718.0,18.411,2.5118060422003485,16.531459598779843,0.0191911397719415,6.035914651016183,1.0255427,,0,0,0,1.4158622,0.0,0.3477386760194599,0.0,0,gsp_only,,0.18411,0.998
662625978176332160,Praesepe,Praesepe,718.0,2.176833,3.007578206453651,17.60986782879402,0.0389388295845255,5.288362955179784,1.059528,0.54,0,0,0,1.4749452,0.5151937,0.3886208281309002,0.4155432879924774,1,none,,0.0224645330326069,0.54
662828838071658880,Praesepe,Praesepe,718.0,24.368933,2.8738320420986487,16.84444579713277,0.0219847989493464,5.241122047661458,1.1486673,0.598,0,0,0,1.4656671,7.8309216,0.3823105166746533,2.1782593727111816,1,none,,0.2436893299999999,0.598
604919278622426624,M67,M67,3870.0,19.2,1.967981599833437,17.795775322684218,0.0281913007047461,1.0526018696317805,0.9862537,0.363,0,0,0,1.3212304,0.0,0.2785634323815596,0.0,0,gsp_only,,0.192,0.363
604922057465857792,M67,M67,3870.0,85.4,2.3567005701499744,19.81767027566181,0.1432783756084119,1.1612473203861229,1.0256202,0.13,0,0,0,1.4325532,0.0,0.3594582873203378,0.0,0,none,,0.8540000000000001,0.13
6049226042146798592,ScoCen,ROph_L1688,3.7,1.76435,4.276753570763176,17.662640037123836,0.1381407448228887,7.623190622865602,1.1249422,,0,0,0,1.7573366,12.667756,0.5637993768058329,2.615039587020874,1,none,,0.0157461154830092,0.999
604926184929812224,M67,M67,3870.0,21.8,1.9295856373772928,17.85663877939633,0.0309993845195318,0.9517304169278444,0.98524565,0.423,0,0,0,1.332652,0.0,0.2871709214143633,0.0,0,gsp_only,,0.218,0.423
6049324620234856320,ScoCen,ROph_L1688,3.7,2.29865,2.852578892617915,14.1214869183427,0.0363359109526158,7.324205293766478,1.0952151,,0,0,0,1.4747161,2.2651646,0.3884654745257375,1.1833101511001587,1,both,0.0333464389508926,0.0246317448438802,1.0
604933121300811520,M67,M67,3870.0,24.6,1.96827201271319,18.0510028208976,0.0366349853357367,0.8954208826120398,1.0233624,0.245,0,0,0,1.3305817,0.07504374,0.2856161887620985,0.0723613500595092,1,gsp_only,,0.246,0.245
6049336405625377920,ScoCen,ROph_L1688,3.7,6.36875,3.8285004821202255,15.073638781096513,0.0493204702501375,7.116541811453579,1.1078217,,0,0,0,1.6346574,15.040838,0.4914332306868806,2.7751379013061523,1,rv_only,,0.1380629905052818,1.0
604966866859978240,M67,M67,3870.0,15.965,0.855118001846604,14.562016594084676,0.0145666828146822,1.2176806440453904,0.98668355,0.622,0,0,0,1.2036824,0.0,0.1853855435204408,0.0,0,both,,0.15965,0.622
604982736763369856,M67,M67,3870.0,97.5,2.0448356532104084,19.866672296326907,0.0970173572839316,1.1086787287874318,1.0486009,,0,0,0,1.4809673,0.58715564,0.3926954440550901,0.461943507194519,1,none,,0.975,1.0
6050008653912337280,ScoCen,DSco,10.15,0.2842,4.038330533168665,17.418068770145464,0.0705236350706252,6.774496224299474,0.9189027,,0,0,0,1.6614381,1.2284275,0.507683557134951,0.8012961745262146,1,none,,0.0007177277832019,0.987
6050017587444232448,ScoCen,SSco,10.25,1.8041,2.83857306884124,14.806761873645858,0.0235704652894292,6.845926420507706,1.0159376,,0,0,0,1.4816397,0.5526813,0.3931494088286698,0.4399833381175995,1,rv_only,0.0211391044957216,0.0163508069084393,0.963
6050297206990387840,ScoCen,ROph_L1688,3.7,2.53695,3.2899533436306028,14.933219408049748,0.0301513291873456,7.212045672854076,0.9909175,,0,0,0,1.5553662,4.0494514,0.4417109896068883,1.6192796230316162,1,gsp_only,0.0389637007648151,0.029104032122947,1.0
6050491992349863424,ScoCen,Antares,12.65,0.64305,3.826430252197593,16.989954685191044,0.0569486997297299,7.335515346946178,0.9990238,,0,0,0,1.630766,2.0751665,0.4890498640089268,1.123358964920044,1,none,0.0034485333532124,0.0028560457342503,1.0
6050538893392363136,ScoCen,Antares,12.65,1.16715,3.103314754957974,14.837303458503248,0.0259688209236744,6.916583532130606,1.0588163,,0,0,0,1.527767,3.9774156,0.423807154882206,1.6049108505249023,1,rv_only,0.0080621014629855,0.0078277700098354,0.994
6050939459221779968,ScoCen,ROph_L1688,3.7,7.79585,2.292336232636873,12.884253501575044,0.0360456614490649,7.238161850512427,1.3416715,,0,0,0,1.3997442,128.59483,0.3362894720799102,4.864412784576416,1,gsp_only,0.3390298903995519,0.1943559677825326,1.0
6052231797700550528,ScoCen,Antares,12.65,0.46415,3.77551819373781,16.819026057770298,0.048628751316597,7.303332533418791,0.9932425,,0,0,0,1.6458071,4.450234,0.4982309307648453,1.695658564567566,1,none,,0.0016454547408797,1.0
610136701814354560,Praesepe,Praesepe,718.0,12.7044,1.0947274706023546,12.280413906550262,0.0144547572932568,5.290292683939451,1.0001433,,0,0,0,1.2194436,3.3015172,0.1983946560502155,1.4589678049087524,1,both,0.6851339741935306,0.443943871168192,1.0
